REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,CHISHOLM OIL & GAS OPERATING,1014718,"1 WEST 3RD ST, SUITE 1700",36.1536685404923,-95.9919339865775,TULSA,,OK,74103,CHISHOLM ENERGY HOLDINGS LLC (100%),93132,W
2023,CHISHOLM PLANT,1010732,,30.001888,-96.888858,La Grange,FAYETTE COUNTY,TX,78945,ENERGY TRANSFER LP (100%),44458,"C,W"
2023,CHITWOOD GAS PLANT,1002353,,34.8563,-97.8277,ALEX,GRADY COUNTY,OK,73002,PHILLIPS 66 (86.8%); ENBRIDGE (US) INC (13.2%),28355,"C,W"
2023,CHOCTAW ROAD LANDFILL,1010378,22249 CHOCTAW ROAD,30.8439,-90.0443,FRANKLINTON,WASHINGTON PARISH,LA,70438,PARISH OF WASHINGTON (100%),44983,HH
2023,CHRIN BROTHERS LANDFILL,1002232,1225 INDUSTRIAL DRIVE,40.663618,-75.231488,EASTON,NORTHAMPTON COUNTY,PA,18042,CHRIN BROTHERS INC (100%),65361,HH
2023,CHRISTY MINERALS CO-HIGH HILL,1005734,833 W BOONESLICK,38.878865,-91.386086,HIGH HILL,MONTGOMERY COUNTY,MO,63350,O'BRIEN INDUSTRIAL HOLDING LLC (100%),23923,C
2023,CHS INC LAUREL REFINERY,1006671,803 US HIGHWAY 212 SOUTH,45.65922,-108.76778,LAUREL,YELLOWSTONE COUNTY,MT,59044,CHS INC (100%),918021,"C,MM,P,Y"
2023,CHS MANKATO,1004656,2020 SOUTH RIVERFRONT DRIVE,44.1569,-94.0316,MANKATO,BLUE EARTH COUNTY,MN,56001,CHS INC (100%),86254,C
2023,CHS MCPHERSON REFINERY INC.,1007942,2000 SOUTH MAIN STREET,38.347278,-97.673846,MCPHERSON,MCPHERSON COUNTY,KS,67460,CHS INC (100%),1248855,"C,MM,P,Y"
2023,CHS OILSEED PROCESSING - FAIRMONT,1004657,1833 130TH ST,43.67372,-94.50643,FAIRMONT,MARTIN COUNTY,MN,56031,CHS INC (100%),81733,C
2023,CHS-Rochelle,1004276,1900 STEWARD RD,41.89246,-89.03439,ROCHELLE,OGLE COUNTY,IL,61068,CHS INC (100%),192859,"C,II"
2023,CHUGACH - BELUGA RIVER POWER PLANT,1005267,,61.185716,-151.037597,Beluga,KENAI PENINSULA BOROUGH,AK,99695,CHUGACH ELECTRIC ASSOC INC (100%),5820,C
2023,CI Power Cogeneration Plant,1001667,1947 West Potrero Road,34.158675,-118.992159,Camarillo,VENTURA COUNTY,CA,93012,CSU TRUSTEES & CSUCI SITE AUTHORITY (100%),2328,C
2023,CID RECYCLING & DISPOSAL FACILITY,1008012,,41.6446,-87.574767,CALUMET CITY,COOK COUNTY,IL,60409,WASTE MANAGEMENT INC (100%),13419,"C,HH"
2023,"CIE Norfolk GNS, LLC",1003954,3002 NORTH VICTORY ROAD,42.06672,-97.3815,NORFOLK,MADISON COUNTY,NE,68701,CCI GNS Holdings LLC (100%),61154,C
2023,"CIG Station 5320 Fort Lupton, CO",1010489,15732 Weld County Road 16,40.130922,-104.758947,Ft. Lupton,,CO,80261,KINDER MORGAN INC (100%),20800,"C,W"
2023,"CIG Station 5440 Mocane, OK",1002175,,36.894684,-100.395611,Beaver,BEAVER COUNTY,OK,73932,KINDER MORGAN INC (100%),38707,"C,W"
2023,"CIG Station 5560 Kit Carson, CO",1001994,3073 US HIGHWAY 287,38.413345,-102.759485,EADS,KIOWA COUNTY,CO,81036,KINDER MORGAN INC (100%),13285,"C,W"
2023,"CIG Station 5680 Wamsutter, WY",1010556,49 CIG Road,41.68011,-107.98589,Wamsutter,SWEETWATER COUNTY,WY,82336,KINDER MORGAN INC (100%),33730,"C,W"
2023,"CIG Station 5690 Muddy Gap, WY",1002015,,42.3758,-107.4265,SINCLAIR,CARBON COUNTY,WY,82334,KINDER MORGAN INC (100%),5100,"C,W"
2023,"CIG Station 5850 Cheyenne, CO",1002127,65657 Highway 85,40.908951,-104.892167,CARR,WELD COUNTY,CO,80612,KINDER MORGAN INC (100%),91461,"C,W"
2023,"CIG Station 5950 Watkins, CO",1002061,24650 East Smith Road,39.745283,-104.698908,AURORA,ADAMS COUNTY,CO,80019,KINDER MORGAN INC (100%),42456,"C,W"
2023,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,1002970,7350 INTERSTATE HWY. 37,27.8103,-97.49828,CORPUS CHRISTI,NUECES COUNTY,TX,78409,PDV AMERICA INC (100%),420043,"C,MM,Y"
2023,CITGO CORPUS CHRISTI REFINERY EAST PLANT,1007965,1801 NUECES BAY BLVD.,27.80962,-97.425869,CORPUS CHRISTI,NUECES COUNTY,TX,78407,PDV AMERICA INC (100%),1063388,"C,MM,Y"
2023,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,1002389,4401 Hwy 108,30.18887,-93.32524,Westlake,CALCASIEU PARISH,LA,70665,PDV AMERICA INC (100%),4476976,"C,MM,Y"
2023,CITRUS CO CENTRAL LANDFILL,1003957,230 W. GULF TO LAKE HIGHWAY,28.93,-82.49,LECANTO,CITRUS COUNTY,FL,34460,CITRUS COUNTY FLORIDA (100%),100767,HH
2023,CITY & COUNTY OF HONOLULU - WAIMANALO GULCH MSWLF,1007708,92-460 FARRINGTON HIGHWAY,21.344189,-158.117664,KAPOLEI,HONOLULU COUNTY,HI,96707,CITY & COUNTY OF HONOLULU (100%),52272,HH
2023,CITY OF ALBEMARLE LANDFILL,1005594,40592B Stony Gap Road,35.3173,-80.1658,ALBEMARLE,STANLY COUNTY,NC,28002,CITY OF ALBEMARLE NORTH CAROLINA (100%),61211,HH
2023,CITY OF AMARILLO LANDFILL,1006350,16250 BEZNER DR,35.22585,-102.01932,AMARILLO,POTTER COUNTY,TX,79124,CITY OF AMARILLO TEXAS (100%),111375,HH
2023,CITY OF BATON ROUGE/EBRP RENEWABLE ENERGY CENTER,1002757,100 Thomas Road,30.55192,-91.19755,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70821,CITY OF BATON ROUGE LOUISIANA (100%),52864,HH
2023,CITY OF BEAUMONT LANDFILL,1002065,5895 LAFIN DR,30.035647,-94.13335,BEAUMONT,JEFFERSON COUNTY,TX,77705,CITY OF BEAUMONT (100%),266205,"C,HH"
2023,CITY OF CHATTANOOGA BIRCHWOOD LANDFILL,1004159,9327 BIRCHWOOD PIKE,35.192631,-85.082397,HARRISON,HAMILTON COUNTY,TN,37341,CITY OF CHATTANOOGA TENNESSEE (100%),48733,HH
2023,CITY OF CHATTANOOGA SUMMIT LANDFILL,1006286,4238 OLD WOODLAND DRIVE,35.05226,-85.0902,OOLTEWAH,HAMILTON COUNTY,TN,37363,CITY OF CHATTANOOGA TENNESSEE (100%),61927,HH
2023,CITY OF CONWAY LANDFILL & MRF,1005318,4550 64 HWY W,35.3309,-92.76255,CONWAY,CONWAY COUNTY,AR,72032,CITY OF CONWAY ARKANSAS (100%),95578,HH
2023,CITY OF CORSICANA LANDFILL,1002351,2050 Jester Drive,32.099681,-96.416064,CORSICANA,NAVARRO COUNTY,TX,75110,CITY OF CORSICANA (100%),104048,HH
2023,CITY OF DENTON LANDFILL,1000372,1527 S MAYHILL RD,33.191973,-97.085008,DENTON,DENTON COUNTY,TX,76208,CITY OF DENTON TEXAS (100%),120372,HH
2023,CITY OF EDINBURG LANDFILL,1007276,900 E ENCINITOS RD,26.398165,-98.129239,EDINBURG,HIDALGO COUNTY,TX,78539,CITY OF EDINBURG SOLD WASTE DEPARTMENT (100%),146889,HH
2023,CITY OF ELKO MUNICIPAL LANDFILL,1003979,2200 PINION RD,40.836208,-115.727379,ELKO,ELKO COUNTY,NV,89801,CITY OF ELKO NEVADA (100%),39308,"C,HH"
2023,CITY OF FARGO LANDFILL,1001614,4501 7TH AVENUE NORTH,46.88357,-96.86716,FARGO,CASS COUNTY,ND,58102,THE CITY OF FARGO NORTH DAKOTA (100%),120646,HH
2023,CITY OF FLAGSTAFF - CINDER LAKE LANDFILL,1004132,6770 E. Landfill Road,35.30836,-111.51733,FLAGSTAFF,COCONINO COUNTY,AZ,86004,CITY OF FLAGSTAFF ARIZONA (100%),98814,HH
2023,CITY OF FORT WORTH SOUTHEAST LANDFILL,1006224,6288 Salt Road,32.64838,-97.23834,KENNEDALE,TARRANT COUNTY,TX,76140,CITY OF FORT WORTH TEXAS (100%),138795,HH
2023,CITY OF GARLAND CASTLE DRIVE LANDFILL,1000370,3637 CASTLE DR,32.933331,-96.583893,GARLAND,DALLAS COUNTY,TX,75040,CITY OF GARLAND TEXAS (100%),56400,HH
2023,CITY OF GLENDALE - LANDFILL,1003683,11480 WEST GLENDALE AVENUE,33.54177,-112.29988,GLENDALE,MARICOPA COUNTY,AZ,85301,CITY OF GLENDALE - AZ (100%),69853,HH
2023,CITY OF GRAND PRAIRIE LANDFILL,1000090,1102 MACARTHUR BLVD,32.771292,-96.96002,GRAND PRAIRIE,DALLAS COUNTY,TX,75050,CITY OF GRAND PRAIRIE TEXAS (100%),72348,HH
2023,CITY OF GREENSBORO WHITE STREET LANDFILL,1006978,2503 WHITE STREET,36.1089,-79.72148,GREENSBORO,GUILFORD COUNTY,NC,27405,CITY OF GREENSBORO NORTH CAROLINA (100%),220460,HH
2023,CITY OF LA GRANGE LANDFILL,1002340,2233 GREENVILLE ROAD,33.0478,-84.9557,LAGRANGE,TROUP COUNTY,GA,30241,CITY OF LAGRANGE GEORGIA (100%),11465,HH
2023,CITY OF LOGAN LANDFILL,1003949,1400 WEST 200 NORTH,41.731597,-111.885778,LOGAN,CACHE COUNTY,UT,84321,CITY OF LOGAN UTAH (100%),58861,"C,HH"
2023,CITY OF LOMPOC SANITARY LANDFILL,1004868,700 SOUTH AVALON ROAD,34.6254,-120.4831,LOMPOC,SANTA BARBARA COUNTY,CA,93436,CITY OF LOMPOC CALIFORNIA (100%),16798,HH
2023,CITY OF MIDLAND MUNICIPAL SOLID WASTE FACILITY,1003865,4311 E. ASHMAN ST.,43.626641,-84.174323,MIDLAND,MIDLAND COUNTY,MI,48642,CITY OF MIDLAND MICHIGAN (100%),149628,"C,HH"
2023,CITY OF MUSCATINE LANDFILL,1003605,3700 Highway 61,41.477419,-90.943847,Blue Grass,MUSCATINE COUNTY,IA,52726,COUNTY OF MUSCATINE IOWA (100%),42669,"C,HH"
2023,CITY OF PHOENIX - SKUNK CREEK LANDFILL,1004261,3165 WEST HAPPY VALLEY ROAD,33.71267,-112.12774,PHOENIX,MARICOPA COUNTY,AZ,85027,CITY OF PHOENIX ARIZONA (100%),16428,HH
2023,CITY OF PHOENIX 27TH AVE LANDFILL,1006280,3060 S 27TH AVE,33.4192,-112.11763,PHOENIX,MARICOPA COUNTY,AZ,85009,CITY OF PHOENIX ARIZONA (100%),83339,HH
2023,CITY OF SNYDER LANDFILL,1002700,3621 S FM 1673,32.683427,-100.81364,SNYDER,SCURRY COUNTY,TX,79549,CITY OF SNYDER TEXAS (100%),33923,HH
2023,CITY OF TIFTON / OMEGA / ELDORADO ROAD LF,1007290,"445 MITCHELL STORE RD, RT 6",31.35565,-83.535512,TIFTON,TIFT COUNTY,GA,31794,CITY OF TIFTON GEORGIA (100%),63294,HH
2023,CITY OF WATSONVILLE LANDFILL,1004364,730 SAN ANDREAS ROAD,36.91139,-121.82969,WATSONVILLE,SANTA CRUZ COUNTY,CA,95076,CITY OF WATSONVILLE DEPARTMENT OF PUBLIC WORKS & UTILITIES (100%),2942,HH
2023,CITY SAND & LANDFILL INC,1007932,46805 WILLOW RD,42.110086,-83.494311,SUMPTER TWP,WAYNE COUNTY,MI,48111,WASTE MANAGEMENT INC (100%),10796,HH
2023,CLARION BOARDS/CLARION PLT,1006313,143 FIBERBOARD RD,41.233101,-79.41674,SHIPPENVILLE,CLARION COUNTY,PA,16254,CLARION INDUSTRIES INC (100%),53553,C
2023,CLARK-FLOYD LANDFILL,1004759,14304 SR 60,38.456,-85.838,BORDEN,CLARK COUNTY,IN,47106,COUNTY OF CLARK INDIANA (50%); FLOYD COUNTY BOARD OF COMMISSIONER (50%),24280,HH
2023,CLEAR LAKE PLANT,1006867,9502 BAYPORT BLVD.,29.624369,-95.062877,PASADENA,HARRIS COUNTY,TX,77507,CELANESE CORP (100%),763279,"C,P,X"
2023,CLEARWATER PAPER CORP,1004705,803 MILL RD,46.427919,-116.967316,LEWISTON,NEZ PERCE COUNTY,ID,83501,CLEARWATER PAPER CORP (100%),294660,"AA,C,TT"
2023,CLEARWATER PAPER CORP-CYPRESS BEND MILL,1002708,5082 HIGHWAY 4-NORTH,33.70575,-91.24037,ARKANSAS CITY,DESHA COUNTY,AR,71630,CLEARWATER PAPER CORP (100%),244832,"AA,C,TT"
2023,CLEMSON UNIVERSITY,1005307,280 Seneca Creek Road,34.67857,-82.83993,Seneca,PICKENS COUNTY,SC,29678,STATE OF SOUTH CAROLINA (100%),9648,C
2023,CLEVELAND COUNTY LANDFILL,1005825,"200 South Post Road, OFF AIRPORT",35.300926,-81.545135,SHELBY,CLEVELAND COUNTY,NC,28152,CLEVELAND COUNTY HEALTH DEPARTMENT (100%),143437,HH
2023,CLEVELAND-CLIFFS PLATE LLC-COATESVILLE,1003668,139 MODENA RD,39.98301,-75.82791,COATESVILLE,CHESTER COUNTY,PA,19320,CLEVELAND-CLIFFS INC (100%),150076,"C,Q"
2023,CLEVELAND-CLIFFS PLATE LLC/CONSHOHOCKEN PLT,1003523,900 CONSHOHOCKEN RD,40.090954,-75.31707,CONSHOHOCKEN,MONTGOMERY COUNTY,PA,19428,CLEVELAND-CLIFFS INC (100%),6624,C
2023,CLEVELAND-CLIFFS RIVERDALE LLC,1006325,13500 S PERRY AVE,41.656474,-87.625847,RIVERDALE,COOK COUNTY,IL,60827,CLEVELAND-CLIFFS INC (100%),147556,"C,Q"
2023,CLEVELAND-CLIFFS STEEL CORPORATION DEARBORN WORKS,1003403,4001 MILLER RD,42.301742,-83.162934,DEARBORN,WAYNE COUNTY,MI,48120,CLEVELAND-CLIFFS INC (100%),1006823,"C,Q"
2023,CLEWISTON SUGAR HOUSE,1006008,1731 SOUTH WC OWEN AVENUE,26.734722,-80.9375,CLEWISTON,HENDRY COUNTY,FL,33440,US SUGAR CORP (100%),41832,C
2023,CLINT LANDFILL,1005316,2300 DARRINGTON RD.,31.5981,-106.1723,EL PASO,EL PASO COUNTY,TX,79928,CITY OF EL PASO TEXAS (100%),245850,HH
2023,CLINTON CNTY SOLID W/WAYNE TWP LDFL,1007960,264 Landfill Lane,41.16218,-77.34516,MCELHATTAN,CLINTON COUNTY,PA,17748,CLINTON COUNTY SOLID WASTE AUTHORITY (100%),42256,"C,HH"
2023,CLINTON COUNTY LANDFILL,1002242,2700 N. State Road 39,40.325072,-86.558826,FRANKFORT,CLINTON COUNTY,IN,46041,REPUBLIC SERVICES INC (100%),41325,"C,HH"
2023,CLINTON COUNTY REGIONAL LANDFILL,1005259,286 SAND RD,44.69062,-73.59432,MORRISONVILLE,CLINTON COUNTY,NY,12962,CASELLA WASTE SYSTEMS INC (100%),34323,"C,HH"
2023,CLINTON COUNTY SANITARY LANDFILL (EAST),1002599,4292 220TH ST,41.859171,-90.258613,CLINTON,CLINTON COUNTY,IA,52732,CLINTON COUNTY AREA SOLID WASTE AGENCY (100%),39638,"C,HH"
2023,CLINTON LANDFILL INC,1007467,9550 HERITAGE RD,40.1143,-88.958,CLINTON,DE WITT COUNTY,IL,61727,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),86216,"C,HH"
2023,CLOVIS REGIONAL SOLID WASTE FACILITY,1004223,801 SOUTH NORRIS,34.38993,-103.17858,CLOVIS,CURRY COUNTY,NM,88101,CITY OF CLOVIS NEW MEXICO (100%),46712,HH
2023,CMC STEEL TENNESSEE,1006906,1919 TENNESSEE AVENUE,35.97812,-83.95645,KNOXVILLE,KNOX COUNTY,TN,37921,COMMERCIAL METALS CO (100%),124968,"C,Q"
2023,CMC Steel Arizona,1004038,11444 E Germann Rd,33.2853,-111.5863,Mesa,MARICOPA COUNTY,AZ,85212,COMMERCIAL METALS CO (100%),67984,"C,Q"
2023,CMC Steel Florida,1002216,16770 REBAR ROAD,30.28835,-81.977729,BALDWIN,DUVAL COUNTY,FL,32234,COMMERCIAL METALS CO (100%),96117,"C,Q"
2023,CMC Steel New Jersey,1006708,NORTH CROSSMAN ROAD,40.480106,-74.320981,SAYREVILLE,MIDDLESEX COUNTY,NJ,8872,COMMERCIAL METALS CO (100%),75627,"C,Q"
2023,"CMC Steel Oklahoma, LLC",1013215,2253 E. Main Street,33.997672,-96.404008,Durant,BRYAN COUNTY,OK,74701,COMMERCIAL METALS CO (100%),55566,"C,Q"
2023,CMC Steel SC,1005346,310 New State Road,33.963256,-81.049798,Cayce,LEXINGTON COUNTY,SC,29033,COMMERCIAL METALS CO (100%),131133,"C,Q"
2023,"CML Exploration, LLC",1013931,901 S MoPac Expy #430,30.2655582628644,-97.7808764283161,Austin,,TX,78746,CML EXPLORATION LLC (100%),58843,W
2023,CNX Gas Company LLC -160A Appalachian Basin Eastern Overthrust Area,1008783,1000 Horizon Vue Drive,40.279096989091,-80.166882984418,Canonsburg,,PA,15317,CNX RESOURCES CORP (100%),159940,W
2023,CNX Midstream Operating Company LLC - 160A Appalachian Basin Eastern Overthrust Area - GB,1012762,1000 Horizon Vue Drive,40.27724,-80.16623,Canonsburg,WASHINGTON COUNTY,PA,15317,CNX RESOURCES CORP (100%),399829,W
2023,COASTAL PLAINS RECYCLING AND DISPOSAL FACILITY,1003646,21000 E HIGHWAY 6,29.409445,-95.19561,ALVIN,GALVESTON COUNTY,TX,77511,WASTE MANAGEMENT INC (100%),47378,HH
2023,"COE Bridgewater LLC c/o Thor Equities, LLC",1002260,1021 ROUTE 202-206,40.626068,-74.640091,BRIDGEWATER,SOMERSET COUNTY,NJ,8807,COE BRIDGEWATER LLC C/O THOR EQUITIES LLC (100%),28824,C
2023,COFFEE LANDFILL,1006186,7733 HIGHWAY 125,31.511427,-85.995735,ELBA,COFFEE COUNTY,AL,36323,COFFEE COUNTY COMMISSION (100%),165042,HH
2023,COFFEYVILLE RESOURCES NITROGEN FERT.,1002170,701 E. MARTIN,37.04536,-95.60517,COFFEYVILLE,MONTGOMERY COUNTY,KS,67337,CVR ENERGY INC (100%),1640985,"C,G,PP,V"
2023,COFFIN BUTTE LANDFILL,1007054,28972 COFFIN BUTTE ROAD,44.69932,-123.22359,CORVALLIS,BENTON COUNTY,OR,97330,REPUBLIC SERVICES INC (100%),22911,HH
2023,COLD CANYON LANDFILL SOLID WASTE DS,1006322,2268 CARPENTER CANYON ROAD,35.189859,-120.602877,SAN LUIS OBISPO,SAN LUIS OBISPO COUNTY,CA,93401,CORRAL DE PIEDRA LAND CO (100%),35533,HH
2023,COLES COUNTY LANDFILL,1006348,6351 W STATE ST,39.495529,-88.288727,CHARLESTON,COLES COUNTY,IL,61920,REPUBLIC SERVICES INC (100%),1934,HH
2023,COLONIAL LANDFILL,1002510,5328 HIGHWAY 70,30.149365,-90.872875,SORRENTO,ASCENSION PARISH,LA,70778,REPUBLIC SERVICES INC (100%),26657,HH
2023,COLONIE - TOWN LANDFILL,1005155,4 Arrowhead Lane,42.80169,-73.73064,Cohoes,ALBANY COUNTY,NY,12047,TOWN OF COLONIE NEW YORK (100%),38061,"C,HH"
2023,COLORADO STATE UNIVERSITY,1004581,6030 Campus Delivery,40.57,-105.09,FORT COLLINS,LARIMER COUNTY,CO,80523,COLORADO STATE UNIVERSITY SYSTEM (100%),44836,C
2023,COLSTRIP ENERGY LTD PARTNERSHIP,1001078,18 Snider Subdivision Road,45.975179,-106.655241,COLSTRIP,ROSEBUD COUNTY,MT,59323,COLSTRIP ENERGY LP (100%),474565,C
2023,COLTON SANITARY LANDFILL,1004691,850 TROPICANA RANCH ROAD,34.045505,-117.336573,COLTON,SAN BERNARDINO COUNTY,CA,92324,SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV (100%),26776,HH
2023,COLUMBIA GAS CEREDO COMPRESSOR STATION,1004031,1664 WALKERS BRANCH ROAD,38.367778,-82.532778,HUNTINGTON,WAYNE COUNTY,WV,25704,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),85809,"C,W"
2023,COLUMBIA GAS FILES CREEK COMPRESSOR STATION,1004161,SECONDARY ROUTE 37/8,38.821371,-79.836066,BEVERLY,RANDOLPH COUNTY,WV,26253,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),55041,"C,W"
2023,COLUMBIA GAS TRANS CORP CRAWFORD COMPRESSOR STATION,1004153,6175 OLD LOGAN ROAD,39.631944,-82.555833,SUGAR GROVE,FAIRFIELD COUNTY,OH,43155,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),24250,"C,W"
2023,COLUMBIA GAS TRANS LLC SALISBURY COMP STA,1004035,138 COLUMBIA DR,39.72337,-79.00823,SALISBURY,SOMERSET COUNTY,PA,15558,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),12256,"C,W"
2023,COLUMBIA GAS TRANSMISSION LLC ARTEMAS COMPRESSOR STATION,1009269,210 HARRISBURG PIKE,39.725566,-78.421219,ARTEMAS,BEDFORD COUNTY,PA,17211,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),30491,"C,W"
2023,COLUMBIA GAS TRANSMISSION LLC COCO COMPRESSOR STATION,1008360,1982 COCO ROAD,38.40262,-81.4162,ELKVIEW,KANAWHA COUNTY,WV,25071,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),7113,"C,W"
2023,COLUMBIA GAS TRANSMISSION LLC LUCAS COMPRESSOR STATION,1008303,4307 STATE RT. 39,40.7051811652557,-82.3600223644178,LUCAS,,OH,44843,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),22128,"C,W"
2023,COLUMBIA GAS TRANSMISSION LLC WAYNESBURG COMPRESSOR STATION,1008304,4360 WEST ROY FURMAN HIGHWAY,39.859167,-80.166944,WAYNESBURG,,PA,15370,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),24293,"C,W"
2023,COLUMBIA GAS TRANSMISSION PAVONIA STATION,1004166,2385 COTTER ROAD,40.81944,-82.42056,MANSFIELD,RICHLAND COUNTY,OH,44903,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),17572,"C,W"
2023,COLUMBIA GULF TRANSMISSION CO - DELHI COMPRESSOR STATION,1004168,7179 STATE HWY 17,32.409368,-91.487253,DELHI,RICHLAND PARISH,LA,71232,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),118953,"C,W"
2023,COLUMBIA GULF TRANSMISSION CO. Clementsville CS,1004358,170 JACKIE HOLLOW RD,37.312745,-85.058551,LIBERTY,CASEY COUNTY,KY,42539,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),107551,"C,W"
2023,COLUMBIA GULF TRANSMISSION COMPANY HAMPSHIRE CS,1004360,4077 BOOKER FARM ROAD,35.6426,-87.2638,HAMPSHIRE,MAURY COUNTY,TN,38461,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),116534,"C,W"
2023,COLUMBIA GULF TRANSMISSION LLC - RAYNE COMPRESSOR STATION,1007394,5799 CHURCH POINT HIGHWAY,30.32083,-92.2656,RAYNE,ACADIA PARISH,LA,70578,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),93440,"C,W"
2023,COLUMBIA GULF TRANSMISSION LLC HARTSVILLE CS,1004169,5422 GREEN GROVE ROAD,36.460519,-86.176366,HARTSVILLE,MACON COUNTY,TN,37074,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),115698,"C,W"
2023,COLUMBIA GULF TRANSMISSION LLC STANTON CS,1004361,3066 MORRIS CREEK ROAD,37.89,-83.8625,STANTON,POWELL COUNTY,KY,40380,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),48488,"C,W"
2023,"COLUMBIA GULF TRANSMISSION LLC, INVERNESS COMPRESSOR STATION",1004170,4161 FOUR MILE ROAD,33.35852,-90.573071,INVERNESS,SUNFLOWER COUNTY,MS,38753,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),115242,"C,W"
2023,"COLUMBIA GULF TRANSMISSION, BANNER COMPRESSOR STATION",1004167,82 COUNTY ROAD,34.108219,-89.662811,WATER VALLEY,YALOBUSHA COUNTY,MS,38965,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),123979,"C,W"
2023,"COLUMBIA GULF TRANSMISSION, CORINTH COMPRESSOR STATION",1004359,3659 COUNTY ROAD,34.959333,-88.421139,CORINTH,ALCORN COUNTY,MS,38834,TRANSCANADA PIPELINE USA LTD (60%); GIP Pilot Acquisition Partners LP (40%),88279,"C,W"
2023,COLUMBIA SANITARY LANDFILL,1003969,5700 PEABODY ROAD,39.011222,-92.256225,COLUMBIA,BOONE COUNTY,MO,65202,COLUMBIA CITY OF (INC) (100%),28457,"C,HH"
2023,COLUMBIA UNIVERSITY-410 W 118TH ST,1002399,410 WEST 118TH STREET,40.807601,-73.960197,NEW YORK,NEW YORK COUNTY,NY,10027,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK (100%),60291,C
2023,COLUMBIAN CHEMICALS CO - NORTH BEND PLANT,1005114,370 COLUMBIAN CHEMICALS LN,29.682045,-91.456159,CENTERVILLE,ST. MARY PARISH,LA,70522,BIRLA CARBON USA INC (100%),249372,"C,X"
2023,COLUMBUS SCHATULGA ROAD SANITARY LF,1003959,7143 SACERDOTE LN,32.497472,-84.866462,COLUMBUS,MUSCOGEE COUNTY,GA,31907,COLUMBUS GEORGIA CONSOLIDATED GOVERNMENT (100%),32723,HH
2023,COMM REFUSE SVC INC/CUMBERLAND CNTY LDFL,1004162,135 VAUGHN RD,40.13436,-77.49971,SHIPPENSBURG,CUMBERLAND COUNTY,PA,17257,WASTE MANAGEMENT INC (100%),31281,"C,HH"
2023,COMMERCIAL BRICK,1005507,OLD HIGHWAY 270,35.17559,-96.54679,WEWOKA,SEMINOLE COUNTY,OK,74884,COMMERCIAL BRICK CORP (100%),28674,C
2023,COMMONWEALTH AGRI-ENERGY LLC,1005115,4895 PEMBROKE RD,36.81342,-87.41009,HOPKINSVILLE,CHRISTIAN COUNTY,KY,42240,HOPKINSVILLE ELEVATOR CO (100%),64909,C
2023,CON ED-EAST 60TH STREET STEAM PLANT,1000781,514 EAST 60TH STREET,40.7586,-73.9592,MANHATTAN,NEW YORK COUNTY,NY,10022,CONSOLIDATED EDISON INC (100%),41883,C
2023,CON EDISON - ELECTRIC TRANSMISSION & DISTRIBUTION SYSTEM,1006158,4 Irving Place,40.7341,-73.98868,New York,NEW YORK COUNTY,NY,10003,CONSOLIDATED EDISON INC (100%),48297,DD
2023,CON EDISON - NATURAL GAS DELIVERY SYSTEM,1004115,"4 Irving Place, Rm 1634",40.734108,-73.98868,New York,NEW YORK COUNTY,NY,10003,CONSOLIDATED EDISON INC (100%),186000,"NN,W"
